quicksilver,quick-sil-ver
pooling,pool-ing
just,just
before,be-fore
five,five
woke,woke
far,far
queasy,quea-sy
listening,lis-ten-ing
hard,hard
six,six
seven,sev-en
eight,eight
nine,nine
cried,cried
pill,pill
ten,ten
feeling,feel-ing
restless,rest-less
kill,kill
yes,yes
medication,med-i-ca-tion
yellow,yel-low
edged,edged
shady,shad-y
fascination,fas-ci-na-tion
why,why
supervisor,su-per-vi-sor
sickening,sick-en-ing
becoming,be-com-ing
wiser,wis-er
room,room
filled,filled
interest,in-ter-est
begun,be-gun
think,think
knives,knives
kitchen,kitch-en
bottles,bot-tles
under,un-der
switched,switched
stove,stove
stood,stood
shaving,shav-ing
mirror,mir-ror
belt,belt
wardrobe,ward-robe
thinking,think-ing
made,made
things,things
clearer,clear-er
even,e-ven
open,o-pen
continually,con-tin-u-al-ly
hinted,hint-ed
useless,use-less
piece,piece
shit,shit
everyone,eve-ry-one
knew,knew
failed,failed
drug,drug
telephone,tel-e-phone
rang,rang
ripped,ripped
plug,plug
poison,poi-son
door,door
creaked,creaked
cellar,cel-lar
lilted,lilt-ed
murmured,mur-mured
garden,gar-den
gate,gate
groaned,groaned
yawned,yawned
noise,noise
outside,out-side
lurked,lurked
cheap,cheap
cartoon,car-toon
sash,sash
locked,locked
checked,checked
afternoon,af-ter-noon
lowered,low-ered
blinds,blinds
world,world
longer,long-er
agent,a-gent
finger,fin-ger
pulled,pulled
slat,slat
set,set
above,a-bove
grimly,grim-ly
amusing,a-mus-ing
last,last
grim,grim
watch,watch
those,those
hunched,hunched
hurried,hur-ried
people,peo-ple
watching,watch-ing
loud,loud
fucking,fuck-ing
good,good
slumped,slumped
stool,stool
corner,cor-ner
bad,bad
dirty,dirt-y
pig,pig
laughed,laughed
exist,ex-ist
sometimes,some-times
sound,sound
oinked,oinked
hissed,hissed
everything,eve-ry-thing
pussy,puss-y
side,side
rug,rug
unable,un-a-ble
move,move
big,big
right,right
toe,toe
dug,dug
cure,cure
begged,begged
sew,sew
mouth,mouth
make,make
goddamn,god-damn
sure,sure
wicked,wick-ed
city,cit-y
gaped,gaped
gates,gates
temple,tem-ple
screamed,screamed
ziggurat,zig-gu-rat
gabbled,gab-bled
grief,grief
sucked,sucked
sorrows,sor-rows
joys,joys
thoughts,thoughts
advancing,ad-vanc-ing
wolves,wolves
half,half
reared,reared
onto,on-to
rickety,rick-et-y
legs,legs
newborn,new-born
calf,calf
hall,hall
stairs,stairs
porch,porch
stoop,stoop
street,street
humanly,hu-man-ly
warm,warm
soles,soles
naked,na-ked
feet,feet
stiffened,stiff-ened
fear,fear
took,took
going,go-ing
into,in-to
terrible,ter-ri-ble
children,chil-dren
daffodils,daf-fo-dils
growing,grow-ing
friendly,friend-ly
super,su-per
doing,do-ing
mowing,mow-ing
sisters,sis-ters
wool,wool
sweaters,sweat-ers
wrinkled,wrin-kled
cheeks,cheeks
glowing,glow-ing
pretty,pret-ty
lady,la-dy
give,give
birth,birth
christmas,christ-mas
barely,bare-ly
showing,show-ing
policeman,po-lice-man
helping,help-ing
lazy,la-zy
traffic,traf-fic
flowing,flow-ing
itself,it-self
slowing,slow-ing
none,none
them,them
knowing,know-ing
odious,o-di-ous
axis,ax-is
forming,form-ing
controlled,con-trolled
schemes,schemes
afoot,a-foot
foot,foot
thing,thing
jackboot,jack-boot
hold,hold
movie,mov-ie
sunny,sun-ny
creditor,cred-i-tor
calling,call-ing
could,could
paid,paid
sliver,sliv-er
iron,i-ron
held,held
lodestone,lode-stone
stir,stir
stand,stand
slowly,slow-ly
changing,chang-ing
famous,fa-mous
doctor,doc-tor
television,tel-e-vi-sion
friends,friends
these,these
facts,facts
lies,lies
tell,tell
enemies,en-e-mies
felt,felt
hot,hot
breath,breath
kept,kept
tried,tried
play,play
along,a-long
toward,to-ward
wrong,wrong
notice,no-tice
numbers,num-bers
painted,paint-ed
garbage,gar-bage
cans,cans
look,look
black,black
sedans,se-dans
coffee,cof-fee
different,dif-fer-ent
inside,in-side
waitress,wait-ress
winked,winked
wide,wide
away,a-way
really,re-al-ly
machines,ma-chines
smiled,smiled
stare,stare
power,pow-er
yours,yours
t,t
shirt,shirt
lightning,light-ning
reported,re-port-ed
weather,weath-er
stranger,strang-er
offered,of-fered
sports,sports
section,sec-tion
its,its
chief,chief
put,put
together,to-geth-er
wild,wild
eyed,eyed
stormed,stormed
man,man
shouting,shout-ing
strange,strange
language,lan-guage
waving,wav-ing
frying,fry-ing
pan,pan
shoving,shov-ing
chattering,chat-ter-ing
pointing,point-ing
bare,bare
dark,dark
blue,blue
uniform,u-ni-form
badge,badge
glinting,glint-ing
jangling,jan-gling
storm,storm
troopers,troop-ers
boots,boots
broke,broke
patrolman,pa-trol-man
johnny,john-ny
law,law
knee,knee
neck,neck
cuffs,cuffs
curb,curb
jaw,jaw
flatfoot,flat-foot
pushed,pushed
bleeding,bleed-ing
sleek,sleek
cruiser,cruis-er
heard,heard
loser,los-er
chin,chin
throbbed,throbbed
handcuffs,hand-cuffs
ate,ate
wrist,wrist
hacked,hacked
pieces,piec-es
soon,soon
missed,missed
victim,vic-tim
threat,threat
angry,an-gry
response,re-sponse
get,get
lying,ly-ing
end,end
gazed,gazed
watched,watched
slip,slip
pen,pen
toilet,toi-let
stall,stall
message,mes-sage
scarred,scarred
gloss,gloss
trapped,trapped
fly,fly
ticking,tick-ing
ceiling,ceil-ing
overhead,o-ver-head
sore,sore
congealing,con-geal-ing
other,oth-er
pigs,pigs
pens,pens
squealing,squeal-ing
men,men
ready,read-y
talked,talked
across,a-cross
town,town
mirrored,mir-rored
building,build-ing
over,o-ver
waxed,waxed
lobby,lob-by
floors,floors
miles,miles
echoing,ech-o-ing
hallways,hall-ways
heavy,heav-y
doors,doors
humming,hum-ming
beige,beige
river,riv-er
view,view
lock,lock
jailers,jail-ers
wore,wore
instead,in-stead
nurse,nurse
pressed,pressed
tighter,tight-er
got,got
worse,worse
please,please
threatened,threat-ened
growled,growled
raised,raised
fists,fists
cover,cov-er
clocked,clocked
did,did
shout,shout
pinned,pinned
strapped,strapped
trailing,trail-ing
spider,spi-der
web,web
cologne,co-logne
told,told
happen,hap-pen
monotone,mon-o-tone
needle,nee-dle
emptied,emp-tied
arm,arm
both,both
harm,harm
fought,fought
straps,straps
shoulders,shoul-ders
gnawed,gnawed
bled,bled
bladder,blad-der
hours,hours
shivered,shiv-ered
pissed,pissed
fifth,fifth
past,past
dawn,dawn
found,found
gently,gen-tly
restraining,re-strain-ing
yawn,yawn
days,days
words,words
mist,mist
whose,whose
motion,mo-tion
resist,re-sist
tick,tick
clock,clock
creak,creak
drip,drip
throb,throb
ho,ho
hum,hum
sighed,sighed
patient,pa-tient
howl,howl
psycho,psy-cho
wolf,wolf
gobble,gob-ble
sang,sang
freaks,freaks
king,king
weeks,weeks
bang,bang
tv,tv
teeter,tee-ter
totter,tot-ter
brain,brain
click,click
checkers,check-ers
patter,pat-ter
rain,rain
phone,phone
snip,snip
fate,fate
jangle,jan-gle
jingle,jin-gle
keys,keys
clank,clank
clink,clink
bye,bye
guard,guard
bar,bar
baa,baa
lamb,lamb
boohoo,boo-hoo
bo,bo
peep,peep
bow,bow
wow,wow
sheep,sheep
car,car
place,place
family,fam-i-ly
pleasant,pleas-ant
chat,chat
humble,hum-ble
speech,speech
oddly,odd-ly
flat,flat
halfway,half-way
residing,re-sid-ing
located,lo-cat-ed
quiet,qui-et
block,block
vinyl,vi-nyl
siding,sid-ing
met,met
speak,speak
derision,de-ri-sion
performed,per-formed
certain,cer-tain
tasks,tasks
meant,meant
teach,teach
skills,skills
checks,checks
government,gov-ern-ment
bills,bills
fell,fell
asleep,a-sleep
washed,washed
medicine,med-i-cine
squashed,squashed
paper,pa-per
cup,cup
touch,touch
common,com-mon
sense,sense
slightly,slight-ly
bored,bored
lack,lack
consequence,con-se-quence
church,church
bells,bells
dinner,din-ner
bell,bell
tinkled,tin-kled
school,school
tolled,tolled
girls,girls
boys,boys
toys,toys
swallowed,swal-lowed
dream,dream
bore,bore
hills,hills
beside,be-side
meadows,mead-ows
somnolent,som-no-lent
lake,lake
noiseless,noise-less
mornings,morn-ings
break,break
evenings,eve-nings
die,die
mad,mad
flakes,flakes
colour,col-our
whirl,whirl
iridescent,ir-i-des-cent
streaked,streaked
silent,si-lent
rocks,rocks
sheer,sheer
brink,brink
dull,dull
lit,lit
pale,pale
void,void
space,space
dry,dry
lag,lag
dead,dead
coming,com-ing
eternity,e-ter-ni-ty
lonely,lone-ly
boatman,boat-man
boat,boat
waif,waif
colours,col-ours
creep,creep
float,float
sinuous,sin-u-ous
track,track
snake,snake
lean,lean
shades,shades
see,see
lapped,lapped
sweep,sweep
sluggish,slug-gish
tide,tide
crawled,crawled
living,liv-ing
sea,sea
fix,fix
declines,de-clines
changeless,change-less
skies,skies
star,star
shines,shines
turn,turn
around,a-round
lie,lie
walls,walls
circling,cir-cling
wherein,where-in
bound,bound
waters,wa-ters
feel,feel
powerless,pow-er-less
strength,strength
meet,meet
homeless,home-less
oar,oar
labouring,la-bour-ing
ashen,ash-en
length,length
shore,shore
gleam,gleam
skims,skims
swims,swims
alive,a-live
frost,frost
hill,hill
blows,blows
blast,blast
bold,bold
cattle,cat-tle
spill,spill
wife,wife
loves,loves
strife,strife
unto,un-to
save,save
cow,cow
cloak,cloak
about,a-bout
thee,thee
o,o
dost,dost
kens,kens
very,ver-y
thin,thin
worn,worn
thereon,there-on
cannot,can-not
i'll,i'll
borrow,bor-row
lend,lend
once,once
morrow,mor-row
spend,spend
always,al-ways
pail,pail
helped,helped
us,us
butter,but-ter
cheese,cheese
fail,fail
pine,pine
husband,hus-band
counsel,coun-sel
wear,wear
worth,worth
groat,groat
four,four
forty,for-ty
sometime,some-time
cloth,cloth
grain,grain
'tis,'tis
sigh,sigh
clout,clout
neither,nei-ther
ago,a-go
sine,sine
ken,ken
betwixt,be-twixt
either,ei-ther
god,god
wilt,wilt
thyself,thy-self
seek,seek
throughout,through-out
clowns,clowns
gentlemen,gen-tle-men
clad,clad
own,own
degree,de-gree
worthy,wor-thy
peer,peer
breeches,breech-es
cost,cost
crown,crown
sixpence,six-pence
therefore,there-fore
tailor,tai-lor
it's,it's
pride,pride
puts,puts
country,coun-try
yet,yet
lead,lead
maintain,main-tain
oft,oft
yield,yield
i'm,i'm
woman,wom-an
unless,un-less
o'er,o'er
plea,plea
pa,pa
evening,eve-ning
tea,tea
book,book
settled,set-tled
comfy,com-fy
ill,ill
glad,glad
answer,an-swer
asked,asked
round,round
square,square
piggies,pig-gies
tails,tails
curled,curled
fish,fish
breathe,breathe
hit,hit
birds,birds
does,does
stay,stay
wells,wells
bugs,bugs
roar,roar
shells,shells
bean,bean
horse,horse
cant,cant
learn,learn
moo,moo
neigh,neigh
fairies,fair-ies
live,live
dew,dew
makes,makes
gee,gee
jest,jest
sent,sent
off,off
fit,fit
landing,land-ing
landed,land-ed
crew,crew
care,care
supporting,sup-port-ing
top,top
entwined,en-twined
twice,twice
alone,a-lone
encourage,en-cour-age
thrice,thrice
complete,com-plete
included,in-clud-ed
maker,mak-er
bonnets,bon-nets
hoods,hoods
barrister,bar-ris-ter
arrange,ar-range
disputes,dis-putes
broker,bro-ker
value,val-ue
goods,goods
billiard,bil-liard
marker,mark-er
immense,im-mense
might,might
perhaps,per-haps
than,than
share,share
banker,bank-er
engaged,en-gaged
cash,cash
beaver,bea-ver
paced,paced
deck,deck
sit,sit
making,mak-ing
lace,lace
often,of-ten
saved,saved
wreck,wreck
sailors,sail-ors
famed,famed
number,num-ber
forgot,for-got
entered,en-tered
ship,ship
umbrella,um-brel-la
jewels,jew-els
clothes,clothes
trip,trip
boxes,box-es
carefully,care-ful-ly
packed,packed
clearly,clear-ly
omitted,o-mit-ted
mention,men-tion
fact,fact
beach,beach
loss,loss
hardly,hard-ly
mattered,mat-tered
coats,coats
pair,pair
worst,worst
wholly,whol-ly
forgotten,for-got-ten
hi,hi
any,an-y
fry,fry
fritter,frit-ter
wig,wig
call,call
especially,es-pe-cial-ly
jig,jig
while,while
preferred,pre-ferred
forcible,for-ci-ble
word,word
names,names
intimate,in-ti-mate
candle,can-dle
ends,ends
toasted,toast-ed
form,form
intellect,in-tel-lect
remark,re-mark
perfect,per-fect
needs,needs
joke,joke
returning,re-turn-ing
impudent,im-pu-dent
wag,wag
paw,paw
bear,bear
spirits,spir-its
baker,bak-er
owned,owned
drove,drove
bake,bake
bride,bride
state,state
materials,ma-te-ri-als
especial,es-pe-cial
looked,looked
incredible,in-cred-i-ble
dunce,dunce
being,be-ing
butcher,butch-er
gravely,grave-ly
declared,de-clared
sailing,sail-ing
week,week
beavers,bea-vers
almost,al-most
frightened,fright-ened
explained,ex-plained
tremulous,trem-u-lous
tone,tone
board,board
tame,tame
death,death
deeply,deep-ly
deplored,de-plored
happened,hap-pened
protested,pro-test-ed
tears,tears
rapture,rap-ture
hunting,hunt-ing
atone,a-tone
dismal,dis-mal
surprise,sur-prise
advised,ad-vised
conveyed,con-veyed
separate,sep-a-rate
agree,a-gree
plans,plans
navigation,nav-i-ga-tion
difficult,dif-fi-cult
feared,feared
decline,de-cline
part,part
undertaking,un-der-tak-ing
another,an-oth-er
course,course
doubt,doubt
procure,pro-cure
second,sec-ond
dagger,dag-ger
proof,proof
coat,coat
insure,in-sure
some,some
office,of-fice
note,note
hire,hire
moderate,mod-er-ate
terms,terms
sale,sale
excellent,ex-cel-lent
policies,pol-i-cies
against,a-gainst
damage,dam-age
hail,hail
ever,ev-er
sorrowful,sor-row-ful
whenever,when-ev-er
looking,look-ing
opposite,op-po-site
appeared,ap-peared
unaccountably,un-ac-count-a-bly
shy,shy
praised,praised
carriage,car-riage
grace,grace
solemnity,so-lem-ni-ty
wise,wise
moment,mo-ment
large,large
map,map
representing,re-pre-sent-ing
without,with-out
vestige,ves-tige
land,land
pleased,pleased
what's,what's
north,north
poles,poles
tropics,trop-ics
zones,zones
meridian,me-rid-i-an
lines,lines
reply,re-ply
merely,mere-ly
conventional,con-ven-tion-al
signs,signs
maps,maps
shapes,shapes
islands,is-lands
capes,capes
we've,we've
brave,brave
captain,cap-tain
thank,thank
protest,pro-test
he's,he's
absolute,ab-so-lute
blank,blank
charming,charm-ing
shortly,short-ly
trusted,trust-ed
notion,no-tion
crossing,cross-ing
ocean,o-cean
tingle,tin-gle
thoughtful,thought-ful
orders,or-ders
gave,gave
enough,e-nough
bewilder,be-wil-der
steer,steer
starboard,star-board
larboard,lar-board
earth,earth
helmsman,helms-man
bowsprit,bow-sprit
mixed,mixed
rudder,rud-der
remarked,re-marked
frequently,fre-quent-ly
happens,hap-pens
tropical,trop-i-cal
climes,climes
vessel,ves-sel
principal,prin-ci-pal
failing,fail-ing
occurred,oc-curred
perplexed,per-plexed
distressed,dis-tressed
hoped,hoped
blew,blew
due,due
east,east
travel,trav-el
west,west
danger,dan-ger
bags,bags
sight,sight
chasms,chasms
crags,crags
perceived,per-ceived
repeated,re-peat-ed
musical,mu-si-cal
jokes,jokes
season,sea-son
woe,woe
groan,groan
served,served
grog,grog
liberal,lib-er-al
bade,bade
delivered,de-liv-ered
romans,ro-mans
countrymen,coun-try-men
ears,ears
fond,fond
quotations,quo-ta-tions
health,health
cheers,cheers
additional,ad-di-tion-al
rations,ra-tions
sailed,sailed
months,months
month,month
mark,mark
speaks,speaks
glimpse,glimpse
allow,al-low
lovingly,lov-ing-ly
gaze,gaze
beheld,be-held
listen,lis-ten
unmistakable,un-mis-tak-a-ble
marks,marks
wheresoever,where-so-ev-er
warranted,war-rant-ed
genuine,gen-u-ine
order,or-der
taste,taste
meagre,mea-gre
crisp,crisp
rather,rath-er
tight,tight
waist,waist
flavour,fla-vour
o',o'
wisp,wisp
habit,hab-it
getting,get-ting
you'll,you'll
carries,car-ries
say,say
breakfasts,break-fasts
o'clock,o'clock
dines,dines
following,fol-low-ing
third,third
slowness,slow-ness
taking,tak-ing
venture,ven-ture
grave,grave
pun,pun
fourth,fourth
fondness,fond-ness
bathing,bath-ing
constantly,con-stant-ly
believes,be-lieves
add,add
scenes,scenes
sentiment,sen-ti-ment
ambition,am-bi-tion
describe,de-scribe
particular,par-tic-u-lar
batch,batch
distinguishing,dis-tin-guish-ing
feathers,feath-ers
bite,bite
whiskers,whisk-ers
scratch,scratch
although,al-though
manner,man-ner
duty,du-ty
alarm,a-larm
fainted,faint-ed
tale,tale
roused,roused
ice,ice
mustard,mus-tard
cress,cress
jam,jam
judicious,ju-di-cious
advice,ad-vice
conundrums,co-nun-drums
guess,guess
able,a-ble
sad,sad
silence,si-lence
shriek,shriek
excitedly,ex-cit-ed-ly
tingled,tin-gled
supreme,su-preme
scarcely,scarce-ly
antediluvian,an-te-di-lu-vi-an
father,fa-ther
honest,hon-est
skip,skip
haste,haste
becomes,be-comes
there's,there's
chance,chance
minute,min-ute
waste,waste
proceed,pro-ceed
further,fur-ther
aboard,a-board
help,help
uncle,un-cle
whom,whom
named,named
farewell,fare-well
oh,oh
exclaimed,ex-claimed
angrily,an-gri-ly
mildest,mild-est
fetch,fetch
serve,serve
greens,greens
handy,hand-y
striking,strik-ing
hunt,hunt
forks,forks
hope,hope
threaten,threat-en
railway,rail-way
charm,charm
smiles,smiles
exactly,ex-act-ly
method,meth-od
hasty,hast-y
parenthesis,pa-ren-the-sis
capture,cap-ture
nephew,neph-ew
beware,be-ware
softly,soft-ly
vanish,van-ish
oppresses,op-press-es
soul,soul
bowl,bowl
brimming,brim-ming
quivering,quiv-er-ing
curds,curds
indignantly,in-dig-nant-ly
replied,re-plied
dread,dread
engage,en-gage
dreamy,dream-y
delirious,de-lir-i-ous
fight,fight
shadowy,shad-ow-y
use,use
endure,en-dure
brow,brow
you'd,you'd
spoken,spo-ken
excessively,ex-ces-sive-ly
awkward,awk-ward
grieve,grieve
believe,be-lieve
surely,sure-ly
voyage,voy-age
i've,i've
already,al-read-y
informed,in-formed
embarked,em-barked
charge,charge
want,want
weak,weak
slightest,slight-est
approach,ap-proach
false,false
pretence,pre-tence
crimes,crimes
dutch,dutch
german,ger-man
greek,greek
vexes,vex-es
english,eng-lish
pitiful,pit-i-ful
grown,grown
you've,you've
stated,stat-ed
case,case
debate,de-bate
simply,sim-ply
absurd,ab-surd
leisure,lei-sure
glorious,glo-ri-ous
thimbles,thim-bles
pursue,pur-sue
soap,soap
peculiar,pe-cu-liar
creature,crea-ture
won't,won't
commonplace,com-mon-place
try,try
don't,don't
wasted,wast-ed
forbear,for-bear
maxim,max-im
tremendous,tre-men-dous
trite,trite
unpacking,un-pack-ing
need,need
rig,rig
yourselves,your-selves
endorsed,en-dorsed
check,check
crossed,crossed
loose,loose
notes,notes
combed,combed
shook,shook
dust,dust
sharpening,sharp-en-ing
spade,spade
working,work-ing
grindstone,grind-stone
displayed,dis-played
concern,con-cern
appeal,ap-peal
vainly,vain-ly
proceeded,pro-ceed-ed
cite,cite
cases,cas-es
laces,lac-es
proved,proved
infringement,in-fringe-ment
ferociously,fe-ro-cious-ly
planned,planned
novel,nov-el
arrangement,ar-range-ment
bows,bows
chalking,chalk-ing
tip,tip
nose,nose
turned,turned
nervous,nerv-ous
dressed,dressed
kid,kid
gloves,gloves
ruff,ruff
dine,dine
stuff,stuff
introduce,in-tro-duce
fellow,fel-low
sagaciously,sa-ga-cious-ly
nodding,nod-ding
depend,de-pend
galumphing,ga-lumph-ing
seeing,see-ing
stupid,stu-pid
stout,stout
effort,ef-fort
wrath,wrath
beginning,be-gin-ning
sob,sob
desperate,des-per-ate
bird,bird
job,job
lesson,les-son
sought,sought
pursued,pur-sued
charmed,charmed
contrived,con-trived
ingenious,in-gen-ious
plan,plan
sally,sal-ly
fixed,fixed
spot,spot
unfrequented,un-fre-quent-ed
desolate,des-o-late
chosen,cho-sen
betrayed,be-trayed
sign,sign
disgust,dis-gust
work,work
pretend,pre-tend
grew,grew
narrow,nar-row
narrower,nar-row-er
darker,dark-er
colder,cold-er
nervousness,nerv-ous-ness
marched,marched
shoulder,shoul-der
shrill,shrill
rent,rent
shuddering,shud-der-ing
near,near
tail,tail
queer,queer
childhood,child-hood
blissful,bliss-ful
innocent,in-no-cent
recalled,re-called
pencil,pen-cil
squeaks,squeaks
slate,slate
voice,voice
used,used
added,add-ed
uttered,ut-tered
count,count
entreat,en-treat
song,song
counted,count-ed
scrupulous,scru-pu-lous
attending,at-tend-ing
fairly,fair-ly
despair,de-spair
repetition,rep-e-ti-tion
spite,spite
possible,pos-si-ble
pains,pains
somehow,some-how
lose,lose
rack,rack
brains,brains
reckoning,reck-on-ing
amount,a-mount
fingers,fin-gers
thumbs,thumbs
recollecting,rec-ol-lect-ing
earlier,ear-li-er
taken,ta-ken
sums,sums
ink,ink
portfolio,port-fo-li-o
unfailing,un-fail-ing
supplies,sup-plies
creepy,creep-y
creatures,crea-tures
dens,dens
wondering,won-der-ing
engrossed,en-grossed
heeded,heed-ed
wrote,wrote
